Icon-src,Title,Pricing,Description,Average rating,Rating Count,Page,pagination-href
https://apps.shopifycdn.com/listing_images/06bda44e98896988e65341712fbc678d/icon/fc861dbc6db2aa51cdb159dbae18c386.png?height=72&width=72,Purolator LTL Freight Quotes,14-day free trial,Get accurate LTL freight quotes at checkout,0,0,82,https://apps.shopify.com/browse?page=82
https://apps.shopifycdn.com/listing_images/6e18bb245f20c038693b6d5951561e02/icon/8a70b5820340c9ffd34a16250ad30877.png?height=72&width=72,Snow Rain & Other Effects,3-day free trial,Keep products with relevant effects. Get good impression,0,0,82,https://apps.shopify.com/browse?page=82
https://apps.shopifycdn.com/listing_images/b64bee6e76842da03e89304bb3fab845/icon/a0a11ee01401fbeb4acd6736f0e9df19.jpg?height=72&width=72,RCS Shipping Audit,Free,Reduce FedEx & UPS shipping costs with no risk,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/eae925d1f7f462e928ab020bde005e84/icon/c59e481c06125eb823721a072b4c4128.png?height=72&width=72,Offective,30-day free trial,Your webshop orders effortlessly in Offective,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/eaecc9b7a55e931f03987ad8d13e8583/icon/30646c5a8467fac8acb3f9b49379cbc7.png?height=72&width=72,Discount Sticks,7-day free trial,Increase Sales with Regional and Seasonal Discount Coupons,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/a1d8a4ace6eaa1e0241afa2dcd19132c/icon/72dcb3b964e9261c1cab2cc8bb3e6273.png?height=72&width=72,Optizen,Free,Power Up Your Collection Pages For SEO,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/737319210c93d765ef2005744a73f18f/icon/10dca839206f9059a59779406509c527.png?height=72&width=72,Magic Ball - Email Popup,7-day free trial,Interactive Email Popup Builder,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/df03f500f3c5c8da94bc9ec37a5f04b7/icon/7c0b19b44e8bb921b48d864546c2ce55.jpg?height=72&width=72,Soptimus - SpeedUp & Monitor,3-day free trial,"SPEED your store UP 90+ in Google PageSpeed, plus Page Monitor",0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/49e84269f96a8f9ffb4760289c88e84a/icon/4613a3f3498d547b72220f797600dcbe.jpg?height=72&width=72,Mautic Hooks,14-day free trial,Complete Integration of Your Store with Mautic,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/47e16e2ee81fb42bd20ad52ec09c67fd/icon/d6efdb855f211e1db6e557f559851db0.jpg?height=72&width=72,Christmas Snowflake,$4.99/month,You can show snowflakes on an entire website or on home page.,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/9a43e9b556ef97a3bb0cdac56a8e1b57/icon/3929e08890ee9c0d6dc16bf82fad32e2.png?height=72&width=72,Quiz To Email,7-day free trial,A Smarter Way To Capture Emails,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/0098df650f7da0f07ae2d799416e7e28/icon/93e81c1bbba06f46b8ddadf61e672392.png?height=72&width=72,WherEver Chat,30-day free trial,Live chat with audio call and video chat,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/593d83209f4a7f222b5dfe5010ef2d1f/icon/67affb5fc7ad6a1a07accd3f4e868680.png?height=72&width=72,Pretty Cart Links,$20 one-time charge,Create checkout links that pre-loads cart with your product,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/e5e370109cacc4bb3cda48b45f37a86b/icon/4480f47469ff6208a7f708be99b51c9c.png?height=72&width=72,Cozy AntiTheft,Free,Protects your images from being stolen and more,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/82011382b0378968482adc87424905b6/icon/5c1fd15e668bd98d7394cb63e0832dc1.jpeg?height=72&width=72,Hurry Up,7-day free trial,Countdown Timer to Create More Urgency and Sales,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/a72b4ee08223b1240de1100322a10de0/icon/c175991727abcd742776c5d955788c07.png?height=72&width=72,babelbot,30-day free trial,Personalized Recommendations Your Customers Will Ask For,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/7c320a641c5173b8b4fdda076318a836/icon/eb8d6fd691c55e91db1e37d0d3d23d69.png?height=72&width=72,Email With Love,Free,Automated thank-you email to customers,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/21d8a21b07ba5435e6215fa798b9cc43/icon/adcf72cd397565f3b2c7d38f01354497.png?height=72&width=72,Motivus,14-day free trial,Experiment promotions and motivate customers to buy more,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/06c7a9cb293b85f66c9d61ff207db10e/icon/ac35e6709585ec9e723da09e1d7f0c63.png?height=72&width=72,Right Click Disabler,5-day free trial,Stop Content and Image Theft,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/7210ac7d08b8c43ff16b3bcfcb90849e/icon/753a0f8ed7898993c3ad9609dbdcae94.png?height=72&width=72,Free Shipping & Gift Bar,7-day free trial,Increase your store profitability with a motivating info bar.,0,0,83,https://apps.shopify.com/browse?page=83
https://apps.shopifycdn.com/listing_images/a748f5bc914ace7cf317681d135aaf1b/icon/36a5a575b21b4c96a1c299fb23261bc9.png?height=72&width=72,ShipNerd,Free,Use Our Volume Discounts To Ship With The Best,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/b7aee33468a3e1bed7f919757a00b2d2/icon/8ba8ca183c47c939e0196bc914ebae26.png?height=72&width=72,Stockify,5-day free trial,Back in stock notification app,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/0e394fdb9abf048799d6cc35b369f18b/icon/d5a1aaff86e69c78a6c4c38acf9f8639.png?height=72&width=72,Shop The Look - Fashion looks,Free,Suggest and create looks for your customers - shop the look,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/bed47d4a98b7cb26f9023406c7b159d1/icon/2b38a2c5dc093dc4109db4ced65c9ee2.png?height=72&width=72,ShopQL,Free,Create custom reports using ShopifyQL within your store admin,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/6c1b6ff30f1b33397d9b9d9abf780c7d/icon/90abad3cb7bb33c334451f4a57ba16e2.jpg?height=72&width=72,PriceWhiz,7-day free trial,Set prices and measure time to get desired number of orders,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/6a052c79e0774a4b950eebf453b7bc19/icon/ae47d55b40d6ee2edcaa50d67ba923c5.png?height=72&width=72,BSP - Best Selling Protector,3-day free trial,Block your best selling products against unwanted use,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/9fa74cf26d7815f9a61bc8b91c780cba/icon/e34c8995fc5a487bc909a2707ecbfb7c.png?height=72&width=72,Affiliate Money Maker,$5/month,"Earn commissions from Amazon, Walmart or Aliexpress",0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/3693b0b75d71a32cd85af731c6e95999/icon/4ca3b62eb30aad52da0b64931ddf97f3.png?height=72&width=72,Turbo Delivery,30-day free trial,Turbocharge deliveries with enhanced Postmates integration,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/172ad4c79da66f90ae41b7706a0488b4/icon/c1f59d03e00ff071e28da4ac46c63d17.png?height=72&width=72,Discount Product Feed,28-day free trial,Automatically applies discounts with your product feed,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/4de3e1681169c367633887da4ebf4fba/icon/5b2cb4462d1363760328d7f317e1b401.png?height=72&width=72,EU GDPR Compliance,10-day free trial,"Make your store EU GDPR compliant, respect EU customers rights",0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/9d656909c41dcb9404469ce0860e623d/icon/e7409f6189ddd006be81b24ff706024d.png?height=72&width=72,Plug in Backup,7-day free trial,Get automatic theme backups and easily restore past versions,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/f1124f03999741d325cbb241ce13023e/icon/5e20954847e0bd68f595155e5e34641c.jpg?height=72&width=72,Quick Shop,$99 one-time charge,An easy way to add Multiple Items into Cart within less time,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/ad99c3deea60b74ac128669eefdca239/icon/add8c27b0846ae5c0a0400cd0dae91a7.png?height=72&width=72,LFS Author Signature,10-day free trial,Customised Signature and Social Links for Blog Authors,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/3dd1e17b79b610e86b15309c35c2b2b2/icon/537ec8903d2c330dacd0d77774472c49.png?height=72&width=72,Warden,7-day free trial,Turn an exit into a sale,0,0,84,https://apps.shopify.com/browse?page=84
https://apps.shopifycdn.com/listing_images/17d72da06f5b0bc978cf82de3175679e/icon/d1f12489e7986383dd18f412467fcdff.png?height=72&width=72,Collection Pro,3-day free trial,Product Merchandising Made Easy,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/7f89a3cb0621242292ef745da7c1f96a/icon/7260d4ae00e4f263da9b5855a7a2a1e5.jpg?height=72&width=72,Delivery Rates by Zip Code,14-day free trial,Easily calculate rates based on a customers zip code,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/1ddbe41624c2ae3f5b88bb69fce10580/icon/8be3006f92fb90b4e7aa012c6d87db41.png?height=72&width=72,ExIm - Export / Import data,Free,"export, import, pages, blogs, blog articles, theme settings",0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/a748f5bc914ace7cf317681d135aaf1b/icon/36a5a575b21b4c96a1c299fb23261bc9.png?height=72&width=72,ShipNerd,Free,Use Our Volume Discounts To Ship With The Best,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/04108b4f825e790fb3fddaf54c9d6a3a/icon/53df1276290303207f5532a292f8aca2.png?height=72&width=72,Smart Menu,Free plan available,Advanced navigation builder,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/ca4b8247a581b5ac3ef134dc418ad629/icon/48f61ae8f5437b044a3f3b5cda7569a1.png?height=72&width=72,Walmart-CA Integration,7-day free trial,"List, Sync, Manage & Automate to boost sales on Walmart Canada",0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/766373ca0a1a917c2693b9de4166007c/icon/6791c5f8cf588495e3ac14240d49c58d.jpg?height=72&width=72,Customer Attentioner,Free,We Recall Your Customers,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/c0fcf6b4639a2c657688c4e60f14e8f4/icon/f7d58c79b33aa8011ed62ea6b57a0bae.jpg?height=72&width=72,UploadKit,7-day free trial,Let customers upload files when adding products to their cart,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/07c0f94b3f7a5eeb653500b3a37b3924/icon/50b64de3067e991e87bca6a96e736fd6.png?height=72&width=72,Bulk Products Discount,Free,"Create Bulk discount based on product title, sku or vendor.",0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/62a1c5740288be138ec5af5753eb8392/icon/f1aa2851dfa8937a2c76d5b5e43c5e5b.jpg?height=72&width=72,Reputon Store Reviews,Free,"Generate store reviews on Google, Yelp, Trustpilot & others",0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/b7aee33468a3e1bed7f919757a00b2d2/icon/8ba8ca183c47c939e0196bc914ebae26.png?height=72&width=72,Stockify,5-day free trial,Back in stock notification app,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/4ce7d282bf224cdc8f694325bd15dd9a/icon/39b5bc9b70a6c9e869bb48556b2b90be.png?height=72&width=72,Segmentify Insights,Free,Discover customer & product segments. Get actionable insights,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/3107386758578ebc6904dbec9dea98d9/icon/cd06e487c2a6e4d414ff5e4de5154366.png?height=72&width=72,APImporter,3-day free trial,Quick finding and adding product with full information,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/49d1fddcc19643838d5cde9313fffbac/icon/8a38bf3317c28e640a7ef093446c8d2a.jpg?height=72&width=72,Elfsight Form Builder,7-day free trial,Create fill-in forms of diverse types to collect customer data,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/50b2fa35a60c04904f893c8fc7d38290/icon/221893ea2f386b448d068e5e2a2c5f6a.png?height=72&width=72,PoaCart,14-day free trial,PoaCart - Messenger Marketing & Recovering Abandoned Carts,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/10f376bf3e33d88b6c82c0e7041170f0/icon/72ffc4d5cacb66f1445918a047b138c3.png?height=72&width=72,ArgoPerks,Free to install,Increase your sales and acquire new customers on autopilot,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/e8e61cf93005774a71f89560fb1b03be/icon/28813142fcbc222b3d5a4481a053a353.png?height=72&width=72,Estimated Shipping Cost,Free,Show delivery cost by users ip and your store shipping rates,0,0,85,https://apps.shopify.com/browse?page=85
https://apps.shopifycdn.com/listing_images/f98c385c2f54b2af791c753c4f431229/icon/81572efda18a07e6b0ee29266bd5383c.png?height=72&width=72,FavSEO,Free,"Bulk Title/Meta Description Editor, Advanced SEO Audit",0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/f480ce878ada760ee11f2910168f1f3a/icon/8d62c32f43506305c054d585722c9a67.png?height=72&width=72,T-Pop,Free to install,Print on demand and dropshipping from Europe,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/4c71d65216d256500f7f53141c8955ce/icon/e4238753f125c97f628627bb20de31a8.png?height=72&width=72,Easy Sync,7-day free trial,Auto-add & update Products from supplier on multiple platforms,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/bdb359f69836ebbe792a6a01f024cc0f/icon/35497dcd46fca7d554065cd48efbc1bd.png?height=72&width=72,MapifyPro,7-day free trial,Incredibly Powerful Maps & Store Locator. 100% Responsive.,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/1494923d79348a6789aeed2167c16f13/icon/90799cc74be6a03a40eed8c5d8416a20.png?height=72&width=72,ROBOLTZ,$5/month,Messenger Bot : automatic coupons + Countdown + Cart reminder,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/39abfaa3032a7676c5fa53daf45bdefd/icon/5a799d398deb234a51dc942689312800.png?height=72&width=72,Email Collection Popup Window,Free,Gather email subscribers with email collection popup window,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/c644bf8ee2ef261f4a711979836ac35f/icon/626c674c7e07f4bcd73811bdf36cecac.png?height=72&width=72,Contact Form Standard,14-day free trial,Add a nice responsive contact form to your website immediately,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/fbe378461f9c5326f3f2bd9c534244f0/icon/9cfafe8c1a118cacd2451d4301775cd3.png?height=72&width=72,BucketPic,2-day free trial,Unlimited Bulk Image Upload,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/f7f901e909fed97f6c03351bf911382e/icon/30a5f08ba778a1a15e6d43a32358941c.jpg?height=72&width=72,Tax Exempt Manager,7-day free trial,Send Correct orders  under EU law.  Easy ordering with VAT ID.,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/f01e789a48adef5e778d1eec93917d4c/icon/0148b4378281181883e0313184563ed5.png?height=72&width=72,Turing product recommendations,14-day free trial,Recommend similar looking products,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/e6748a47b626678883beaf91f28ca7e3/icon/1015426ba96e87bcbff60fb93802d971.jpg?height=72&width=72,Google Tag Manager Suite,$99 one-time charge,Complete GTM data layer for Google Analytics and AdWords,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/874ef03dfa23c7234b0eac7d3ccddb59/icon/b869209359350381d4c25f7ed746deb3.png?height=72&width=72,Calendar Rate,30-day free trial,Choose your Shipping Rate on a Dynamic Delivery Date Calendar.,0,0,86,https://apps.shopify.com/browse?page=86
https://apps.shopifycdn.com/listing_images/07c0f94b3f7a5eeb653500b3a37b3924/icon/50b64de3067e991e87bca6a96e736fd6.png?height=72&width=72,Bulk Products Discount,Free,"Create Bulk discount based on product title, sku or vendor.",0,0,86,https://apps.shopify.com/browse?page=86
